sim_time,vid,latency_s,task_id,action_idx,action_name
141.0,init_20,13.57704970594772,590,4,4
141.5,init_41,9.72569678494922,592,8,8
141.5,init_31,4.495026235012583,593,1,1
143.0,init_12,2.925992932617318,598,5,5
141.0,init_40,3.6151983613420136,591,3,3
143.0,init_18,15.061256046608584,599,4,4
142.0,init_17,8.480696874066668,595,16,16
141.5,init_42,3.532644603776743,594,7,7
142.5,init_35,4.1434018181600125,597,12,12
142.0,init_24,2.2465250196951403,596,10,10
144.0,init_36,6.405607047814687,603,0,0
143.0,init_24,5.541824958078737,600,0,0
143.5,init_42,5.436072294913791,601,3,3
145.5,init_48,2.173477150888313,606,5,5
145.0,init_19,15.393619312585653,605,4,4
145.5,init_31,3.289812681712333,607,8,8
143.5,init_9,3.401736783961897,602,7,7
144.0,init_28,7.893414408876875,604,1,1
145.5,init_3,8.184871738163542,608,3,3
146.0,init_36,3.430243634551098,609,9,9
146.0,init_32,13.067597911044924,610,9,9
148.0,init_36,7.187657862531622,613,16,16
147.0,init_12,5.134624913174557,612,13,13
148.5,init_10,5.154208863840624,615,15,15
146.5,init_22,14.03394243978097,611,1,1
148.0,init_49,10.95592710542539,614,3,3
149.0,init_10,8.91053454397284,616,15,15
149.5,init_45,3.1483333175334325,617,2,2
149.5,init_12,9.326033271974271,618,5,5
149.5,init_31,12.797823068696212,619,16,16
150.5,init_21,2.7446703510589803,624,5,5
